snapshot_date,account_id,active_users_7d,conversations_7d,ai_suggestions_accepted_7d,tickets_7d,escalations_7d,renewal_due_in_30d_flag,churned_flag
2025-04-20,acct_00000198,2,1,2,1,0,1,0
2025-04-21,acct_00000198,2,1,2,1,0,1,0
2025-04-22,acct_00000198,2,1,2,1,0,1,0
2025-04-23,acct_00000198,2,1,2,1,0,1,0
2025-04-24,acct_00000198,2,1,2,1,0,1,0
2025-04-25,acct_00000198,1,0,1,0,0,1,0
2025-04-26,acct_00000198,1,0,0,0,0,1,0
2025-04-27,acct_00000198,1,0,0,0,0,1,0
2025-04-28,acct_00000198,1,0,0,0,0,1,0
2025-04-29,acct_00000198,1,0,0,0,0,1,0
2025-04-30,acct_00000198,1,0,0,0,0,1,0
2025-01-01,acct_00000199,0,0,0,0,0,0,0
2025-01-02,acct_00000199,0,0,0,0,0,0,0
2025-01-03,acct_00000199,0,0,0,0,0,0,0
2025-01-04,acct_00000199,0,0,0,0,0,0,0
2025-01-05,acct_00000199,0,0,0,0,0,0,0
2025-01-06,acct_00000199,0,0,0,0,0,0,0
2025-01-07,acct_00000199,0,0,0,0,0,0,0
2025-01-08,acct_00000199,0,0,0,0,0,0,0
2025-01-09,acct_00000199,0,0,0,0,0,0,0
2025-01-10,acct_00000199,0,0,0,0,0,0,0
2025-01-11,acct_00000199,0,0,0,0,0,0,0
2025-01-12,acct_00000199,0,0,0,0,0,0,0
2025-01-13,acct_00000199,0,0,0,0,0,0,0
2025-01-14,acct_00000199,0,0,0,0,0,0,0
2025-01-15,acct_00000199,0,0,0,0,0,0,0
2025-01-16,acct_00000199,0,0,0,0,0,0,0
2025-01-17,acct_00000199,0,0,0,0,0,0,0
2025-01-18,acct_00000199,0,0,0,0,0,0,0
2025-01-19,acct_00000199,0,0,0,0,0,0,0
2025-01-20,acct_00000199,0,0,0,0,0,0,0
2025-01-21,acct_00000199,0,0,0,0,0,0,0
2025-01-22,acct_00000199,0,0,0,0,0,0,0
2025-01-23,acct_00000199,0,0,0,0,0,0,0
2025-01-24,acct_00000199,0,0,0,0,0,0,0
2025-01-25,acct_00000199,0,0,0,0,0,0,0
2025-01-26,acct_00000199,0,0,0,0,0,0,0
2025-01-27,acct_00000199,0,0,0,0,0,0,0
2025-01-28,acct_00000199,0,0,0,0,0,0,0
2025-01-29,acct_00000199,0,0,0,0,0,0,0
2025-01-30,acct_00000199,0,0,0,0,0,0,0
2025-01-31,acct_00000199,0,0,0,0,0,0,0
2025-02-01,acct_00000199,0,0,0,0,0,0,0
2025-02-02,acct_00000199,0,0,0,0,0,0,0
2025-02-03,acct_00000199,0,0,0,0,0,0,0
2025-02-04,acct_00000199,0,0,0,0,0,0,0
2025-02-05,acct_00000199,0,0,0,0,0,0,0
2025-02-06,acct_00000199,3,0,1,0,0,0,0
2025-02-07,acct_00000199,4,2,1,2,0,0,0
2025-02-08,acct_00000199,4,2,1,2,0,0,0
2025-02-09,acct_00000199,5,2,1,2,0,0,0
2025-02-10,acct_00000199,5,2,1,2,0,0,0
2025-02-11,acct_00000199,5,2,1,2,0,0,0
2025-02-12,acct_00000199,5,2,1,2,0,0,0
2025-02-13,acct_00000199,5,2,0,2,0,0,0
2025-02-14,acct_00000199,5,0,0,0,0,0,0
2025-02-15,acct_00000199,5,2,0,2,0,0,0
2025-02-16,acct_00000199,5,2,0,2,0,0,0
2025-02-17,acct_00000199,4,2,0,2,0,0,0
2025-02-18,acct_00000199,4,2,0,2,0,0,0
2025-02-19,acct_00000199,4,2,0,2,0,0,0
2025-02-20,acct_00000199,4,2,0,2,0,0,0
2025-02-21,acct_00000199,4,2,0,2,0,0,0
2025-02-22,acct_00000199,2,0,0,0,0,0,0
2025-02-23,acct_00000199,2,0,0,0,0,0,0
2025-02-24,acct_00000199,2,0,0,0,0,0,0
2025-02-25,acct_00000199,2,0,0,0,0,0,0
2025-02-26,acct_00000199,2,0,0,0,0,0,0
2025-02-27,acct_00000199,3,1,1,1,0,0,0
2025-02-28,acct_00000199,3,1,1,1,0,0,0
2025-03-01,acct_00000199,3,1,1,1,0,0,0
2025-03-02,acct_00000199,4,2,1,2,0,0,0
2025-03-03,acct_00000199,5,3,1,3,0,0,0
2025-03-04,acct_00000199,5,3,1,3,0,0,0
2025-03-05,acct_00000199,5,3,1,3,0,0,0
2025-03-06,acct_00000199,3,2,0,2,0,0,0
2025-03-07,acct_00000199,3,3,0,3,0,0,0
2025-03-08,acct_00000199,3,3,0,3,0,0,0
2025-03-09,acct_00000199,2,2,0,2,0,0,0
2025-03-10,acct_00000199,1,1,0,1,0,0,0
2025-03-11,acct_00000199,2,2,0,2,0,0,0
2025-03-12,acct_00000199,2,2,0,2,0,0,0
2025-03-13,acct_00000199,3,3,0,3,0,0,0
2025-03-14,acct_00000199,3,3,0,3,0,0,0
2025-03-15,acct_00000199,3,3,0,3,0,0,0
2025-03-16,acct_00000199,3,3,0,3,0,0,0
2025-03-17,acct_00000199,3,3,0,3,0,0,0
2025-03-18,acct_00000199,2,2,0,2,0,0,0
2025-03-19,acct_00000199,2,2,0,2,0,0,0
2025-03-20,acct_00000199,1,1,0,1,0,0,0
2025-03-21,acct_00000199,1,1,0,1,0,0,0
2025-03-22,acct_00000199,1,1,0,1,0,0,0
2025-03-23,acct_00000199,1,1,0,1,0,0,0
2025-03-24,acct_00000199,1,1,0,1,0,0,0
2025-03-25,acct_00000199,1,1,0,1,0,0,0
2025-03-26,acct_00000199,2,1,0,1,0,0,0
2025-03-27,acct_00000199,3,2,0,2,0,0,0
2025-03-28,acct_00000199,2,1,0,1,0,0,0
2025-03-29,acct_00000199,2,1,0,1,0,0,0
2025-03-30,acct_00000199,2,1,0,1,0,0,0
2025-03-31,acct_00000199,2,2,0,2,0,0,0
2025-04-01,acct_00000199,2,2,0,2,0,0,0
2025-04-02,acct_00000199,2,2,0,2,0,0,0
2025-04-03,acct_00000199,1,1,0,1,0,1,0
2025-04-04,acct_00000199,1,1,0,1,0,1,0
2025-04-05,acct_00000199,1,1,0,1,0,1,0
2025-04-06,acct_00000199,1,1,0,1,0,1,0
2025-04-07,acct_00000199,1,0,0,0,0,1,0
2025-04-08,acct_00000199,1,0,0,0,0,1,0
2025-04-09,acct_00000199,1,0,0,0,0,1,0
2025-04-10,acct_00000199,1,0,0,0,0,1,0
2025-04-11,acct_00000199,0,0,0,0,0,1,0
2025-04-12,acct_00000199,0,0,0,0,0,1,0
2025-04-13,acct_00000199,1,0,0,0,0,1,0
2025-04-14,acct_00000199,1,0,0,0,0,1,0
2025-04-15,acct_00000199,2,1,0,1,0,1,0
2025-04-16,acct_00000199,2,1,0,1,0,1,0
2025-04-17,acct_00000199,2,1,0,1,0,1,0
2025-04-18,acct_00000199,2,1,0,1,0,1,0
2025-04-19,acct_00000199,2,1,0,1,0,1,0
2025-04-20,acct_00000199,2,1,0,1,0,1,0
2025-04-21,acct_00000199,2,1,0,1,0,1,0
2025-04-22,acct_00000199,1,1,0,1,0,1,0
2025-04-23,acct_00000199,2,2,0,2,0,1,0
2025-04-24,acct_00000199,2,2,0,2,0,1,0
2025-04-25,acct_00000199,2,2,0,2,0,1,0
2025-04-26,acct_00000199,3,3,0,3,0,1,0
2025-04-27,acct_00000199,3,3,0,3,0,1,0
2025-04-28,acct_00000199,4,4,0,4,1,1,0
2025-04-29,acct_00000199,4,3,0,3,1,1,0
2025-04-30,acct_00000199,3,2,0,2,1,1,0
2025-01-01,acct_00000200,0,0,0,0,0,0,0
2025-01-02,acct_00000200,0,0,0,0,0,0,0
2025-01-03,acct_00000200,0,0,0,0,0,0,0
2025-01-04,acct_00000200,0,0,0,0,0,0,0
2025-01-05,acct_00000200,0,0,0,0,0,0,0
2025-01-06,acct_00000200,0,0,0,0,0,0,0
2025-01-07,acct_00000200,0,0,0,0,0,0,0
2025-01-08,acct_00000200,0,0,0,0,0,0,0
2025-01-09,acct_00000200,0,0,0,0,0,0,0
2025-01-10,acct_00000200,0,0,0,0,0,0,0
2025-01-11,acct_00000200,0,0,0,0,0,0,0
2025-01-12,acct_00000200,0,0,0,0,0,0,0
2025-01-13,acct_00000200,0,0,0,0,0,0,0
2025-01-14,acct_00000200,0,0,0,0,0,0,0
2025-01-15,acct_00000200,0,0,0,0,0,0,0
2025-01-16,acct_00000200,0,0,0,0,0,0,0
2025-01-17,acct_00000200,0,0,0,0,0,0,0
2025-01-18,acct_00000200,0,0,0,0,0,0,0
2025-01-19,acct_00000200,0,0,0,0,0,0,0
2025-01-20,acct_00000200,0,0,0,0,0,0,0
2025-01-21,acct_00000200,0,0,0,0,0,0,0
2025-01-22,acct_00000200,0,0,0,0,0,0,0
2025-01-23,acct_00000200,0,0,0,0,0,0,0
2025-01-24,acct_00000200,0,0,0,0,0,0,0
2025-01-25,acct_00000200,0,0,0,0,0,0,0
2025-01-26,acct_00000200,0,0,0,0,0,0,0
2025-01-27,acct_00000200,0,0,0,0,0,0,0
2025-01-28,acct_00000200,0,0,0,0,0,0,0
2025-01-29,acct_00000200,0,0,0,0,0,0,0
2025-01-30,acct_00000200,0,0,0,0,0,0,0
2025-01-31,acct_00000200,0,0,0,0,0,0,0
2025-02-01,acct_00000200,0,0,0,0,0,0,0
2025-02-02,acct_00000200,0,0,0,0,0,0,0
2025-02-03,acct_00000200,0,0,0,0,0,0,0
2025-02-04,acct_00000200,0,0,0,0,0,0,0
2025-02-05,acct_00000200,0,0,0,0,0,0,0
2025-02-06,acct_00000200,0,0,0,0,0,0,0
2025-02-07,acct_00000200,0,0,0,0,0,0,0
2025-02-08,acct_00000200,0,0,0,0,0,0,0
2025-02-09,acct_00000200,0,0,0,0,0,0,0
2025-02-10,acct_00000200,0,0,0,0,0,0,0
2025-02-11,acct_00000200,0,0,0,0,0,0,0
2025-02-12,acct_00000200,0,0,0,0,0,0,0
2025-02-13,acct_00000200,0,0,0,0,0,0,0
2025-02-14,acct_00000200,1,1,0,1,0,0,0
2025-02-15,acct_00000200,1,1,0,1,0,0,0
2025-02-16,acct_00000200,2,3,0,3,0,0,0
2025-02-17,acct_00000200,3,4,0,4,0,0,0
2025-02-18,acct_00000200,4,4,0,4,0,0,0
2025-02-19,acct_00000200,4,5,0,5,0,0,0
2025-02-20,acct_00000200,4,5,0,5,0,0,0
2025-02-21,acct_00000200,4,4,0,4,0,0,0
2025-02-22,acct_00000200,5,4,0,4,0,0,0
2025-02-23,acct_00000200,5,3,0,3,0,0,0
2025-02-24,acct_00000200,8,2,0,2,0,0,0
2025-02-25,acct_00000200,9,2,0,2,0,0,0
2025-02-26,acct_00000200,9,1,0,1,0,0,0
2025-02-27,acct_00000200,11,2,0,2,0,0,0
2025-02-28,acct_00000200,13,2,1,2,0,0,0
2025-03-01,acct_00000200,14,3,2,3,0,0,0
2025-03-02,acct_00000200,14,4,2,4,0,0,0
2025-03-03,acct_00000200,16,4,3,4,0,0,0
2025-03-04,acct_00000200,15,5,4,5,0,0,0
2025-03-05,acct_00000200,19,5,7,5,0,0,0
2025-03-06,acct_00000200,19,6,7,6,0,0,0
2025-03-07,acct_00000200,20,6,7,6,0,0,0
2025-03-08,acct_00000200,20,6,11,6,0,0,0
2025-03-09,acct_00000200,22,4,12,4,0,0,0
2025-03-10,acct_00000200,25,6,14,6,0,0,0
2025-03-11,acct_00000200,27,5,18,5,0,0,0
2025-03-12,acct_00000200,26,5,18,5,0,0,0
2025-03-13,acct_00000200,26,4,21,4,0,0,0
2025-03-14,acct_00000200,27,6,22,6,1,0,0
2025-03-15,acct_00000200,24,6,20,6,1,0,0
2025-03-16,acct_00000200,24,6,22,6,1,0,0
2025-03-17,acct_00000200,22,4,20,4,1,0,0
2025-03-18,acct_00000200,20,5,15,5,1,0,0
2025-03-19,acct_00000200,17,7,13,7,1,0,0
2025-03-20,acct_00000200,17,6,11,6,1,0,0
2025-03-21,acct_00000200,16,5,11,5,0,0,0
2025-03-22,acct_00000200,15,4,9,4,0,0,0
2025-03-23,acct_00000200,16,5,6,5,0,0,0
2025-03-24,acct_00000200,15,5,6,5,0,0,0
2025-03-25,acct_00000200,15,6,7,6,0,0,0
2025-03-26,acct_00000200,12,5,6,5,0,0,0
2025-03-27,acct_00000200,9,6,6,6,0,0,0
2025-03-28,acct_00000200,9,6,4,6,0,0,0
2025-03-29,acct_00000200,9,6,3,6,0,0,0
2025-03-30,acct_00000200,9,6,3,6,0,0,0
2025-03-31,acct_00000200,9,7,3,7,1,0,0
2025-04-01,acct_00000200,7,5,4,5,1,0,0
2025-04-02,acct_00000200,6,4,4,4,1,0,0
2025-04-03,acct_00000200,6,5,4,5,2,0,0
2025-04-04,acct_00000200,6,5,4,5,2,0,0
2025-04-05,acct_00000200,6,6,4,6,2,0,0
2025-04-06,acct_00000200,5,5,5,5,2,0,0
2025-04-07,acct_00000200,4,4,4,4,1,0,0
2025-04-08,acct_00000200,4,4,6,4,1,0,0
2025-04-09,acct_00000200,5,5,6,5,1,0,0
2025-04-10,acct_00000200,4,3,5,3,0,0,0
2025-04-11,acct_00000200,3,2,6,2,0,0,0
2025-04-12,acct_00000200,3,1,6,1,0,0,0
2025-04-13,acct_00000200,3,1,5,1,0,0,0
2025-04-14,acct_00000200,3,1,5,1,0,0,0
2025-04-15,acct_00000200,3,1,1,1,0,1,0
2025-04-16,acct_00000200,3,1,2,1,0,1,0
2025-04-17,acct_00000200,2,1,2,1,0,1,0
2025-04-18,acct_00000200,2,1,3,1,0,1,0
2025-04-19,acct_00000200,4,2,4,2,0,1,0
2025-04-20,acct_00000200,4,2,4,2,0,1,0
2025-04-21,acct_00000200,4,2,5,2,0,1,0
2025-04-22,acct_00000200,4,2,5,2,0,1,0
2025-04-23,acct_00000200,5,3,5,3,0,1,0
2025-04-24,acct_00000200,6,4,5,4,0,1,0
2025-04-25,acct_00000200,7,5,4,5,0,1,0
2025-04-26,acct_00000200,6,4,3,4,0,1,0
2025-04-27,acct_00000200,7,5,3,5,0,1,0
2025-04-28,acct_00000200,8,6,4,6,0,1,0
2025-04-29,acct_00000200,9,7,4,7,0,1,0
2025-04-30,acct_00000200,7,5,3,5,0,1,0
2025-01-01,acct_00000201,0,0,0,0,0,0,0
2025-01-02,acct_00000201,0,0,0,0,0,0,0
2025-01-03,acct_00000201,0,0,0,0,0,0,0
2025-01-04,acct_00000201,0,0,0,0,0,0,0
2025-01-05,acct_00000201,0,0,0,0,0,0,0
2025-01-06,acct_00000201,0,0,0,0,0,0,0
2025-01-07,acct_00000201,0,0,0,0,0,0,0
2025-01-08,acct_00000201,0,0,0,0,0,0,0
2025-01-09,acct_00000201,0,0,0,0,0,0,0
2025-01-10,acct_00000201,0,0,0,0,0,0,0
2025-01-11,acct_00000201,0,0,0,0,0,0,0
2025-01-12,acct_00000201,0,0,0,0,0,0,0
2025-01-13,acct_00000201,0,0,0,0,0,0,0
2025-01-14,acct_00000201,0,0,0,0,0,0,0
2025-01-15,acct_00000201,0,0,0,0,0,0,0
2025-01-16,acct_00000201,0,0,0,0,0,0,0
2025-01-17,acct_00000201,0,0,0,0,0,0,0
2025-01-18,acct_00000201,0,0,0,0,0,0,0
2025-01-19,acct_00000201,0,0,0,0,0,0,0
2025-01-20,acct_00000201,0,0,0,0,0,0,0
2025-01-21,acct_00000201,0,0,0,0,0,0,0
2025-01-22,acct_00000201,0,0,0,0,0,0,0
2025-01-23,acct_00000201,0,0,0,0,0,0,0
2025-01-24,acct_00000201,0,0,0,0,0,0,0
2025-01-25,acct_00000201,0,0,0,0,0,0,0
2025-01-26,acct_00000201,0,0,0,0,0,0,0
2025-01-27,acct_00000201,0,0,0,0,0,0,0
2025-01-28,acct_00000201,0,0,0,0,0,0,0
2025-01-29,acct_00000201,0,0,0,0,0,0,0
2025-01-30,acct_00000201,0,0,0,0,0,0,0
2025-01-31,acct_00000201,0,0,0,0,0,0,0
2025-02-01,acct_00000201,0,0,0,0,0,0,0
2025-02-02,acct_00000201,0,0,0,0,0,0,0
2025-02-03,acct_00000201,0,0,0,0,0,0,0
2025-02-04,acct_00000201,1,1,0,1,0,0,0
2025-02-05,acct_00000201,1,1,0,1,0,0,0
2025-02-06,acct_00000201,2,1,0,1,0,0,0
2025-02-07,acct_00000201,3,1,0,1,0,0,0
2025-02-08,acct_00000201,3,1,3,1,0,0,0
2025-02-09,acct_00000201,3,1,3,1,0,0,0
2025-02-10,acct_00000201,3,1,4,1,0,0,0
2025-02-11,acct_00000201,3,2,4,2,1,0,0
2025-02-12,acct_00000201,3,2,5,2,1,0,0
2025-02-13,acct_00000201,3,4,6,4,1,0,0
2025-02-14,acct_00000201,3,4,7,4,1,0,0
2025-02-15,acct_00000201,4,4,5,4,1,0,0
2025-02-16,acct_00000201,4,4,5,4,1,0,0
2025-02-17,acct_00000201,4,4,4,4,1,0,0
2025-02-18,acct_00000201,4,3,5,3,0,0,0
2025-02-19,acct_00000201,4,3,5,3,0,0,0
2025-02-20,acct_00000201,3,1,4,1,0,0,0
2025-02-21,acct_00000201,4,1,3,1,0,0,0
2025-02-22,acct_00000201,3,1,2,1,0,0,0
2025-02-23,acct_00000201,3,1,2,1,0,0,0
2025-02-24,acct_00000201,4,1,2,1,0,0,0
2025-02-25,acct_00000201,4,1,1,1,0,0,0
2025-02-26,acct_00000201,4,2,0,2,0,0,0
2025-02-27,acct_00000201,4,2,0,2,0,0,0
2025-02-28,acct_00000201,4,2,0,2,0,0,0
2025-03-01,acct_00000201,4,2,0,2,0,0,0
2025-03-02,acct_00000201,4,2,0,2,0,0,0
2025-03-03,acct_00000201,3,2,0,2,0,0,0
2025-03-04,acct_00000201,2,1,0,1,0,0,0
2025-03-05,acct_00000201,1,0,0,0,0,0,0
2025-03-06,acct_00000201,2,1,0,1,0,0,0
2025-03-07,acct_00000201,3,2,0,2,0,0,0
2025-03-08,acct_00000201,3,2,0,2,0,0,0
2025-03-09,acct_00000201,3,2,0,2,0,0,0
2025-03-10,acct_00000201,3,2,0,2,0,0,0
2025-03-11,acct_00000201,3,3,0,3,0,0,0
2025-03-12,acct_00000201,3,3,0,3,0,0,0
2025-03-13,acct_00000201,2,2,0,2,0,0,0
2025-03-14,acct_00000201,1,1,0,1,0,0,0
2025-03-15,acct_00000201,1,1,0,1,0,0,0
2025-03-16,acct_00000201,1,1,0,1,0,0,0
2025-03-17,acct_00000201,1,1,0,1,0,0,0
2025-03-18,acct_00000201,1,1,0,1,0,0,0
2025-03-19,acct_00000201,1,1,0,1,0,0,0
2025-03-20,acct_00000201,1,1,0,1,0,0,0
2025-03-21,acct_00000201,1,1,0,1,0,0,0
2025-03-22,acct_00000201,1,1,0,1,0,0,0
2025-03-23,acct_00000201,1,1,0,1,0,0,0
2025-03-24,acct_00000201,2,2,0,2,0,0,0
2025-03-25,acct_00000201,1,1,0,1,0,0,0
2025-03-26,acct_00000201,1,1,0,1,0,0,0
2025-03-27,acct_00000201,1,1,0,1,0,0,0
2025-03-28,acct_00000201,2,2,0,2,0,0,0
2025-03-29,acct_00000201,2,2,0,2,0,0,0
2025-03-30,acct_00000201,3,3,0,3,0,0,0
2025-03-31,acct_00000201,4,4,0,4,1,0,0
2025-04-01,acct_00000201,4,5,0,5,1,1,0
2025-04-02,acct_00000201,4,5,0,5,1,1,0
2025-04-03,acct_00000201,4,5,0,5,1,1,0
2025-04-04,acct_00000201,3,4,0,4,1,1,0
2025-04-05,acct_00000201,4,5,0,5,1,1,0
2025-04-06,acct_00000201,3,4,0,4,1,1,0
2025-04-07,acct_00000201,2,2,0,2,0,1,0
2025-04-08,acct_00000201,2,2,0,2,0,1,0
2025-04-09,acct_00000201,2,2,0,2,0,1,0
2025-04-10,acct_00000201,2,2,0,2,0,1,0
2025-04-11,acct_00000201,3,4,0,4,0,1,0
2025-04-12,acct_00000201,2,3,0,3,0,1,0
2025-04-13,acct_00000201,2,3,0,3,0,1,0
2025-04-14,acct_00000201,3,4,0,4,0,1,0
2025-04-15,acct_00000201,2,3,0,3,0,1,0
2025-04-16,acct_00000201,2,3,0,3,0,1,0
2025-04-17,acct_00000201,2,3,0,3,0,1,0
2025-04-18,acct_00000201,1,1,0,1,0,1,0
2025-04-19,acct_00000201,1,1,0,1,0,1,0
2025-04-20,acct_00000201,1,1,0,1,0,1,0
2025-04-21,acct_00000201,0,0,0,0,0,1,0
2025-04-22,acct_00000201,0,0,0,0,0,1,0
2025-04-23,acct_00000201,0,0,0,0,0,1,0
2025-04-24,acct_00000201,0,0,0,0,0,1,0
2025-04-25,acct_00000201,0,0,0,0,0,1,0
2025-04-26,acct_00000201,1,1,0,1,1,1,0
2025-04-27,acct_00000201,1,1,0,1,1,1,0
2025-04-28,acct_00000201,1,1,0,1,1,1,0
2025-04-29,acct_00000201,1,1,0,1,1,1,0
2025-04-30,acct_00000201,1,1,0,1,1,1,0
2025-01-01,acct_00000202,0,0,0,0,0,0,0
2025-01-02,acct_00000202,0,0,0,0,0,0,0
2025-01-03,acct_00000202,0,0,0,0,0,0,0
2025-01-04,acct_00000202,0,0,0,0,0,0,0
2025-01-05,acct_00000202,0,0,0,0,0,0,0
2025-01-06,acct_00000202,0,0,0,0,0,0,0
2025-01-07,acct_00000202,0,0,0,0,0,0,0
2025-01-08,acct_00000202,1,0,0,0,0,0,0
2025-01-09,acct_00000202,1,2,0,2,1,0,0
2025-01-10,acct_00000202,4,2,0,2,1,0,0
2025-01-11,acct_00000202,5,3,0,3,1,0,0
2025-01-12,acct_00000202,7,4,0,4,2,0,0
2025-01-13,acct_00000202,8,5,0,5,2,0,0
2025-01-14,acct_00000202,8,5,0,5,2,0,0
2025-01-15,acct_00000202,8,8,1,8,2,0,0
2025-01-16,acct_00000202,11,6,1,6,1,0,0
2025-01-17,acct_00000202,13,9,2,9,3,0,0
2025-01-18,acct_00000202,14,9,4,9,3,0,0
2025-01-19,acct_00000202,14,9,4,9,2,0,0
2025-01-20,acct_00000202,15,10,4,10,2,0,0
2025-01-21,acct_00000202,16,10,5,10,2,0,0
2025-01-22,acct_00000202,17,8,4,8,2,0,0
2025-01-23,acct_00000202,18,10,4,10,2,0,0
2025-01-24,acct_00000202,18,7,6,7,0,0,0
2025-01-25,acct_00000202,18,7,4,7,0,0,0
2025-01-26,acct_00000202,18,6,6,6,0,0,0
2025-01-27,acct_00000202,16,5,9,5,0,0,0
2025-01-28,acct_00000202,14,6,9,6,0,0,0
2025-01-29,acct_00000202,19,5,10,5,0,0,0
2025-01-30,acct_00000202,18,3,15,3,0,0,0
2025-01-31,acct_00000202,20,3,15,3,0,0,0
2025-02-01,acct_00000202,20,4,17,4,1,0,0
2025-02-02,acct_00000202,21,5,17,5,1,0,0
2025-02-03,acct_00000202,21,4,16,4,1,0,0
2025-02-04,acct_00000202,21,7,16,7,1,0,0
2025-02-05,acct_00000202,22,10,17,10,1,0,0
2025-02-06,acct_00000202,22,10,14,10,1,0,0
2025-02-07,acct_00000202,21,13,12,13,2,0,0
2025-02-08,acct_00000202,22,12,10,12,1,0,0
2025-02-09,acct_00000202,23,13,11,13,1,0,0
2025-02-10,acct_00000202,21,13,11,13,1,0,0
2025-02-11,acct_00000202,20,9,10,9,1,0,0
2025-02-12,acct_00000202,18,6,8,6,1,0,0
2025-02-13,acct_00000202,18,7,8,7,2,0,0
2025-02-14,acct_00000202,13,5,7,5,1,0,0
2025-02-15,acct_00000202,14,7,11,7,2,0,0
2025-02-16,acct_00000202,13,7,9,7,2,0,0
2025-02-17,acct_00000202,15,9,10,9,2,0,0
2025-02-18,acct_00000202,15,11,13,11,3,0,0
2025-02-19,acct_00000202,15,12,13,12,3,0,0
2025-02-20,acct_00000202,17,14,12,14,3,0,0
2025-02-21,acct_00000202,18,14,13,14,3,0,0
2025-02-22,acct_00000202,16,12,9,12,2,0,0
2025-02-23,acct_00000202,15,13,9,13,2,0,0
2025-02-24,acct_00000202,14,12,8,12,2,0,0
2025-02-25,acct_00000202,13,10,7,10,1,0,0
2025-02-26,acct_00000202,12,9,7,9,1,0,0
2025-02-27,acct_00000202,11,6,7,6,0,0,0
2025-02-28,acct_00000202,10,7,7,7,0,0,0
2025-03-01,acct_00000202,9,6,9,6,0,0,0
2025-03-02,acct_00000202,8,4,9,4,0,0,0
2025-03-03,acct_00000202,9,5,7,5,0,0,0
2025-03-04,acct_00000202,11,7,5,7,1,0,0
2025-03-05,acct_00000202,11,7,6,7,1,0,0
2025-03-06,acct_00000202,12,8,5,8,1,0,0
2025-03-07,acct_00000202,12,7,4,7,1,0,0
2025-03-08,acct_00000202,12,7,3,7,1,0,0
2025-03-09,acct_00000202,11,8,2,8,1,1,0
2025-03-10,acct_00000202,14,10,2,10,2,1,0
2025-03-11,acct_00000202,12,8,2,8,1,1,0
2025-03-12,acct_00000202,12,8,1,8,1,1,0
2025-03-13,acct_00000202,10,7,1,7,1,1,0
2025-03-14,acct_00000202,10,7,2,7,1,1,0
2025-03-15,acct_00000202,10,7,1,7,1,1,0
2025-03-16,acct_00000202,10,8,1,8,1,1,0
2025-03-17,acct_00000202,9,8,2,8,0,1,0
2025-03-18,acct_00000202,9,8,4,8,0,1,0
2025-03-19,acct_00000202,10,9,5,9,0,1,0
2025-03-20,acct_00000202,10,9,5,9,0,1,0
2025-03-21,acct_00000202,10,8,5,8,0,1,0
2025-03-22,acct_00000202,11,9,5,9,1,1,0
2025-03-23,acct_00000202,10,7,6,7,1,1,0
2025-03-24,acct_00000202,7,3,5,3,1,1,0
2025-03-25,acct_00000202,8,4,3,4,1,1,0
2025-03-26,acct_00000202,8,4,3,4,1,1,0
2025-03-27,acct_00000202,10,6,6,6,1,1,0
2025-03-28,acct_00000202,10,6,7,6,1,1,0
2025-03-29,acct_00000202,10,6,7,6,1,1,0
2025-03-30,acct_00000202,10,7,6,7,1,1,0
2025-03-31,acct_00000202,10,7,6,7,1,1,0
2025-04-01,acct_00000202,11,8,6,8,1,1,0
2025-04-02,acct_00000202,11,8,5,8,1,1,0
2025-04-03,acct_00000202,10,8,2,8,2,1,0
2025-04-04,acct_00000202,9,8,1,8,2,1,0
2025-04-05,acct_00000202,9,8,1,8,1,1,0
2025-04-06,acct_00000202,8,7,1,7,1,1,0
2025-04-07,acct_00000202,11,10,1,10,1,1,0
2025-04-08,acct_00000202,9,9,1,9,1,1,0
2025-04-09,acct_00000202,10,10,1,10,1,0,0
2025-04-10,acct_00000202,10,8,2,8,0,0,0
2025-04-11,acct_00000202,10,9,1,9,0,0,0
2025-04-12,acct_00000202,11,9,1,9,0,0,0
2025-04-13,acct_00000202,11,9,1,9,0,0,0
2025-04-14,acct_00000202,10,8,1,8,0,0,0
2025-04-15,acct_00000202,11,8,2,8,0,0,0
2025-04-16,acct_00000202,10,7,2,7,0,0,0
2025-04-17,acct_00000202,9,7,1,7,0,0,0
2025-04-18,acct_00000202,8,6,1,6,0,0,0
2025-04-19,acct_00000202,7,5,1,5,0,0,0
2025-04-20,acct_00000202,6,4,1,4,0,0,0
2025-04-21,acct_00000202,5,2,1,2,0,0,0
2025-04-22,acct_00000202,5,2,1,2,0,0,0
2025-04-23,acct_00000202,5,2,1,2,0,0,0
2025-04-24,acct_00000202,6,3,1,3,0,0,0
2025-04-25,acct_00000202,7,4,2,4,0,0,0
2025-04-26,acct_00000202,7,4,2,4,0,0,0
2025-04-27,acct_00000202,8,5,2,5,0,0,0
2025-04-28,acct_00000202,10,7,2,7,0,0,0
2025-04-29,acct_00000202,9,6,1,6,0,0,0
2025-04-30,acct_00000202,8,5,1,5,0,0,0
2025-01-01,acct_00000203,0,0,0,0,0,0,0
2025-01-02,acct_00000203,0,0,0,0,0,0,0
2025-01-03,acct_00000203,0,0,0,0,0,0,0
2025-01-04,acct_00000203,0,0,0,0,0,0,0
2025-01-05,acct_00000203,0,0,0,0,0,0,0
2025-01-06,acct_00000203,1,1,0,1,0,0,0
